id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-532,2023-01-09,000001,Vente,160000,,,LA MALADIERE,B055,01120,01049,La Boisse,01,,,01049000AE0841,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,159,5.04382,45.848763
2023-533,2023-01-05,000001,Vente,200000,97,,CHE DES BRETANDIERES,0027,01440,01451,Viriat,01,,,01451000AA0200,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,700,5.21196,46.269443
2023-534,2023-01-05,000001,Vente,3500,,,LE MUR,B070,01700,01043,Beynost,01,,,01043000AL0881,,,,,,,,,,,,,0,,,,,S,sols,,,12,4.987379,45.832019
2023-535,2023-01-17,000001,Vente,261000,629,,RTE DE LA FONTAINE DE FER,0100,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0289,,,,,,,,,,,,,0,1,Maison,91,3,S,sols,,,2520,4.911434,46.266912
2023-535,2023-01-17,000001,Vente,261000,629,,RTE DE LA FONTAINE DE FER,0100,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0289,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2520,4.911434,46.266912
2023-535,2023-01-17,000001,Vente,261000,629,,RTE DE LA FONTAINE DE FER,0100,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0289,,,,,,,,,,,,,0,1,Maison,38,2,S,sols,,,2520,4.911434,46.266912
2023-535,2023-01-17,000001,Vente,261000,,,LA FONTAINE DE FER,B022,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0968,,,,,,,,,,,,,0,,,,,T,terres,,,1049,4.910824,46.266946
2023-535,2023-01-17,000001,Vente,261000,,,LA FONTAINE DE FER,B022,01290,01365,Saint-Jean-sur-Veyle,01,,,013650000A0970,,,,,,,,,,,,,0,,,,,T,terres,,,547,4.910581,46.266994
2023-536,2023-01-20,000001,Vente,62000,,,LA LIE BOUTEUSE,B168,01750,01320,Replonges,01,,,01320000AN0373,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,744,4.884328,46.300171
2023-537,2023-01-30,000001,Vente,220000,119,,MTE DES FONTAINES,0077,01090,01169,Genouilleux,01,,,011690000B1090,,,,,,,,,,,,,0,1,Maison,170,7,S,sols,,,786,4.788553,46.119527
2023-537,2023-01-30,000001,Vente,220000,119,,MTE DES FONTAINES,0077,01090,01169,Genouilleux,01,,,011690000B1090,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,786,4.788553,46.119527
2023-537,2023-01-30,000001,Vente,220000,119,,MTE DES FONTAINES,0077,01090,01169,Genouilleux,01,,,011690000B1090,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,786,4.788553,46.119527
2023-537,2023-01-30,000001,Vente,220000,,,CHATEAU GAILLARD,B005,01090,01169,Genouilleux,01,,,011690000B1091,,,,,,,,,,,,,0,,,,,S,sols,,,29,4.78836,46.119469
2023-538,2023-01-17,000002,Vente,106000,13,,RUE DES VOITURONS,1530,01100,01283,Oyonnax,01,,,01283000AD0354,,,659,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.664003,46.259752
2023-538,2023-01-17,000002,Vente,106000,13,,RUE DES VOITURONS,1530,01100,01283,Oyonnax,01,,,01283000AD0354,,,660,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.664003,46.259752
2023-538,2023-01-17,000002,Vente,106000,13,,RUE DES VOITURONS,1530,01100,01283,Oyonnax,01,,,01283000AD0354,,,165,26.74,166,41.14,167,,,,,,3,2,Appartement,28,2,,,,,,5.664003,46.259752
2023-538,2023-01-17,000002,Vente,106000,13,,RUE DES VOITURONS,1530,01100,01283,Oyonnax,01,,,01283000AD0354,,,165,26.74,166,41.14,167,,,,,,3,2,Appartement,44,2,,,,,,5.664003,46.259752
2023-538,2023-01-17,000002,Vente,106000,13,,RUE DES VOITURONS,1530,01100,01283,Oyonnax,01,,,01283000AD0354,,,161,,162,,163,,,,,,3,3,Dépendance,,0,,,,,,5.664003,46.259752
2023-539,2023-01-25,000001,Vente,249000,198,,RUE MONTPENSIER,0390,01990,01389,Saint-Trivier-sur-Moignans,01,,,013890000C0189,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,161,4.897643,46.070945
2023-539,2023-01-25,000001,Vente,249000,198,,RUE MONTPENSIER,0390,01990,01389,Saint-Trivier-sur-Moignans,01,,,013890000C0189,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,161,4.897643,46.070945
2023-540,2023-01-11,000001,Vente,295000,,,PRE DE LA CROIX,B044,01600,01285,Parcieux,01,,,01285000AK0061,,,,,,,,,,,,,0,,,,,S,sols,,,222,4.822352,45.91695
2023-540,2023-01-11,000001,Vente,295000,5216,,RUE COMTE DE CHATEAUBRIAND,0045,01600,01285,Parcieux,01,,,01285000AK0129,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,667,4.822903,45.917129
2023-541,2023-02-01,000001,Vente,4460,,,EN LES PLATIERES,B180,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000B0060,,,,,,,,,,,,,0,,,,,T,terres,,,3329,5.011473,46.442121
2023-541,2023-02-01,000001,Vente,4460,,,EN LES PLATIERES,B180,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000B0064,,,,,,,,,,,,,0,,,,,T,terres,,,3769,5.010014,46.442526
2023-541,2023-02-01,000001,Vente,4460,,,LE VERNAY,B262,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000B0079,,,,,,,,,,,,,0,,,,,VI,vignes,,,191,5.008001,46.440735
2023-541,2023-02-01,000001,Vente,4460,,,L ACQUISE,B001,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000B0139,,,,,,,,,,,,,0,,,,,T,terres,,,3435,5.009727,46.440957
2023-541,2023-02-01,000001,Vente,4460,,,L ACQUISE,B001,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000B0140,,,,,,,,,,,,,0,,,,,T,terres,,,8492,5.009652,46.441454
2023-541,2023-02-01,000001,Vente,4460,,,LES PLATIERES,B181,01190,01094,Chavannes-sur-Reyssouze,01,,,010940000B0388,,,,,,,,,,,,,0,,,,,P,prés,,,5559,5.002341,46.437864
2023-542,2023-02-01,000001,Vente,2900,,,RIPPES DES RONGES,B130,01560,01388,Saint-Trivier-de-Courtes,01,,,013880000A0163,,,,,,,,,,,,,0,,,,,T,terres,,,14490,5.043419,46.470115
2023-543,2023-01-31,000001,Vente,50000,,,ETANG PENET,B033,01560,01128,Courtes,01,,,01128000WA0075,,,,,,,,,,,,,0,,,,,P,prés,,,7568,5.105269,46.467024
2023-544,2023-01-04,000001,Vente en l'état futur d'achèvement,259000,2,,RUE JULES GUERIN,2125,01000,01053,Bourg-en-Bresse,01,,,01053000BD0360,,,18,,,,,,,,,,1,2,Appartement,81,3,,,,,,5.236786,46.203884
2023-544,2023-01-04,000001,Vente en l'état futur d'achèvement,259000,2,,RUE JULES GUERIN,2125,01000,01053,Bourg-en-Bresse,01,,,01053000BD0360,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.236786,46.203884
2023-545,2023-01-26,000001,Vente en l'état futur d'achèvement,488500,,,SAINT GENIS,B052,01630,01354,Saint-Genis-Pouilly,01,,,01354000BC0198,,,147,,,,,,,,,,1,,,,,,,,,,6.02512,46.242772
2023-545,2023-01-26,000001,Vente en l'état futur d'achèvement,488500,,,SAINT GENIS,B052,01630,01354,Saint-Genis-Pouilly,01,,,01354000BC0198,,,171,,,,,,,,,,1,,,,,,,,,,6.02512,46.242772
2023-546,2023-02-01,000001,Vente,30000,,,ETANG FOISSIAT,B058,01560,01388,Saint-Trivier-de-Courtes,01,,,013880000D0472,,,,,,,,,,,,,0,,,,,P,prés,,,30270,5.071045,46.448947
2023-546,2023-02-01,000001,Vente,30000,,,FARNAZ,B061,01560,01388,Saint-Trivier-de-Courtes,01,,,013880000D0587,,,,,,,,,,,,,0,,,,,T,terres,,,52270,5.058235,46.454133
2023-546,2023-02-01,000001,Vente,30000,,,MOLARDOURY,B094,01560,01388,Saint-Trivier-de-Courtes,01,,,013880000D1118,,,,,,,,,,,,,0,,,,,P,prés,,,47165,5.062439,46.454706
2023-547,2023-01-20,000001,Vente,545000,913,,CHE DES VERMOTS,0750,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0051,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1000,4.921008,46.0019
2023-547,2023-01-20,000001,Vente,545000,913,,CHE DES VERMOTS,0750,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0051,,,,,,,,,,,,,0,1,Maison,137,6,S,sols,,,1000,4.921008,46.0019
2023-547,2023-01-20,000001,Vente,545000,913,,CHE DES VERMOTS,0750,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0051,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,20,0,AG,terrains d'agrément,,,3100,4.921008,46.0019
2023-547,2023-01-20,000001,Vente,545000,913,,CHE DES VERMOTS,0750,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0051,,,,,,,,,,,,,0,1,Maison,137,6,AG,terrains d'agrément,,,3100,4.921008,46.0019
2023-547,2023-01-20,000001,Vente,545000,913,,CHE DES VERMOTS,0750,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0051,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,3100,4.921008,46.0019
2023-547,2023-01-20,000001,Vente,545000,913,,CHE DES VERMOTS,0750,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0051,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,20,0,S,sols,,,1000,4.921008,46.0019
2023-547,2023-01-20,000001,Vente,545000,,,AUX VERMOTS,B092,01330,01005,Ambérieux-en-Dombes,01,,,01005000ZC0121,,,,,,,,,,,,,0,,,,,P,prés,,,7156,4.920017,46.00188
2023-548,2023-01-13,000001,Vente,210000,96,,RTE DU BUGEY,0080,01330,01005,Ambérieux-en-Dombes,01,,,01005000AB0147,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,400,0,S,sols,,,873,4.903712,45.998521
2023-548,2023-01-13,000001,Vente,210000,96,,RTE DU BUGEY,0080,01330,01005,Ambérieux-en-Dombes,01,,,01005000AB0147,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,170,0,S,sols,,,873,4.903712,45.998521
2023-548,2023-01-13,000001,Vente,210000,96,,RTE DU BUGEY,0080,01330,01005,Ambérieux-en-Dombes,01,,,01005000AB0147,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,510,0,S,sols,,,873,4.903712,45.998521
2023-548,2023-01-13,000001,Vente,210000,96,,RTE DU BUGEY,0080,01330,01005,Ambérieux-en-Dombes,01,,,01005000AB0147,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,771,0,S,sols,,,873,4.903712,45.998521
2023-549,2023-01-26,000001,Vente,103000,267,,IMP DU CLOS DU PRE,0122,01110,01185,Plateau d'Hauteville,01,,,011850000A1018,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,355,5.606028,45.975181
2023-550,2023-01-27,000001,Vente,204,,,LE CHOSSET,B044,01270,01391,Salavre,01,,,013910000C0174,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,900,5.353471,46.368609
2023-550,2023-01-27,000001,Vente,204,,,COTE CALAUD,B062,01270,01391,Salavre,01,,,013910000D0690,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,282,5.363259,46.360476
2023-550,2023-01-27,000001,Vente,204,,,COTE CALAUD,B062,01270,01391,Salavre,01,,,013910000D0699,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,231,5.363191,46.360268
2023-550,2023-01-27,000001,Vente,204,,,CHAMP VERDET,B031,01270,01391,Salavre,01,,,01391000ZD0138,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,620,5.367681,46.352965
2023-551,2023-01-09,000001,Vente,86000,20,,AV ALPHONSE BAUDIN,0170,01000,01053,Bourg-en-Bresse,01,,,01053000AM0020,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.217361,46.200627
2023-551,2023-01-09,000001,Vente,86000,20,,AV ALPHONSE BAUDIN,0170,01000,01053,Bourg-en-Bresse,01,,,01053000AM0020,,,2,68.8,,,,,,,,,1,4,Local industriel. commercial ou assimilé,114,0,,,,,,5.217361,46.200627
2023-552,2023-01-03,000001,Vente,167953.19,375,,RUE PROSPER CONVERT,0195,01440,01451,Viriat,01,,,01451000AD0040,,,17,63.94,,,,,,,,,1,2,Appartement,64,2,,,,,,5.214989,46.254232
2023-552,2023-01-03,000001,Vente,167953.19,375,,RUE PROSPER CONVERT,0195,01440,01451,Viriat,01,,,01451000AD0040,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.214989,46.254232
2023-553,2023-01-03,000001,Vente,227538.05,375,,RUE PROSPER CONVERT,0195,01440,01451,Viriat,01,,,01451000AD0040,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.214989,46.254232
2023-553,2023-01-03,000001,Vente,227538.05,375,,RUE PROSPER CONVERT,0195,01440,01451,Viriat,01,,,01451000AD0040,,,19,83.66,,,,,,,,,1,2,Appartement,84,4,,,,,,5.214989,46.254232
2023-554,2023-01-12,000001,Vente,100000,6,,RUE CHARLES PEGUY,0810,01000,01053,Bourg-en-Bresse,01,,,01053000BM0089,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.228604,46.213344
2023-554,2023-01-12,000001,Vente,100000,5,,RUE EMILE BONNET,1370,01000,01053,Bourg-en-Bresse,01,,,01053000BM0109,,,112,97.61,95,,,,,,,,2,2,Appartement,95,5,,,,,,5.228652,46.213258
2023-554,2023-01-12,000001,Vente,100000,5,,RUE EMILE BONNET,1370,01000,01053,Bourg-en-Bresse,01,,,01053000BM0109,,,112,97.61,95,,,,,,,,2,3,Dépendance,,0,,,,,,5.228652,46.213258
2023-555,2023-01-13,000001,Vente,150000,7,B,RUE CHARLES GUILLON,0790,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0009,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.231176,46.201284
2023-555,2023-01-13,000001,Vente,150000,7,B,RUE CHARLES GUILLON,0790,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0009,,,2,,8,71,,,,,,,2,2,Appartement,73,2,,,,,,5.231176,46.201284
2023-555,2023-01-13,000001,Vente,150000,7,B,RUE CHARLES GUILLON,0790,01000,01053,Bourg-en-Bresse,01,,,01053000AZ0009,,,2,,8,71,,,,,,,2,3,Dépendance,,0,,,,,,5.231176,46.201284
2023-556,2023-01-11,000001,Vente,2200,,,SOUS LE MONT,B213,01160,01151,Druillat,01,,,011510000V0051,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1454,5.334683,46.076761
2023-556,2023-01-11,000001,Vente,2200,,,SOUS LE MONT,B213,01160,01151,Druillat,01,,,011510000V0051,,,,,,,,,,,,,0,,,,,T,terres,,,3687,5.334683,46.076761
2023-557,2023-01-11,000001,Vente,334550.3,74,,IMP DE LA BARRIERE,0900,01330,01005,Ambérieux-en-Dombes,01,,,01005000AB0141,,,,,,,,,,,,,0,1,Maison,127,4,S,sols,,,255,4.902976,45.999041
2023-557,2023-01-11,000001,Vente,334550.3,,,LE BOURG,B015,01330,01005,Ambérieux-en-Dombes,01,,,01005000AB0143,,,,,,,,,,,,,0,,,,,S,sols,,,54,4.903343,45.998967
2023-558,2023-01-30,000001,Vente,1000,,,COMBE AUX OURS,B024,01100,01011,Apremont,01,,,010110000A0453,,,,,,,,,,,,,0,,,,,L,landes,,,4074,5.642029,46.215563
2023-558,2023-01-30,000001,Vente,1000,,,COMBE AUX OURS,B024,01100,01011,Apremont,01,,,010110000A0458,,,,,,,,,,,,,0,,,,,BM,futaies mixtes,,,737,5.641778,46.215001
2023-559,2023-01-17,000001,Vente,480000,,,LE FERRIER,B035,01700,01043,Beynost,01,,,01043000AE0560,,,,,,,,,,,,,0,,,,,S,sols,,,201,5.007443,45.841373
2023-559,2023-01-17,000001,Vente,480000,91,B,MTE DE ST GERMAIN,1150,01700,01043,Beynost,01,,,01043000AE0562,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,336,5.007394,45.841286
2023-560,2023-01-25,000001,Vente,119000,,,LE VILLAGE,B179,01990,01389,Saint-Trivier-sur-Moignans,01,,,013890000C1354,,,,,,,,,,,,,0,,,,,J,jardins,,,91,4.89591,46.068816
2023-560,2023-01-25,000001,Vente,119000,,,LE VILLAGE,B179,01990,01389,Saint-Trivier-sur-Moignans,01,,,013890000C1357,,,,,,,,,,,,,0,,,,,S,sols,,,4,4.896143,46.068763
2023-560,2023-01-25,000001,Vente,119000,,,LE VILLAGE,B179,01990,01389,Saint-Trivier-sur-Moignans,01,,,013890000C1358,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,268,4.896055,46.068765
2023-561,2023-02-02,000001,Vente,80000,5244,,LE BOURG,B028,01560,01364,Saint-Jean-sur-Reyssouze,01,,,013640000B0568,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,300,0,S,sols,,,192,5.062205,46.396679
2023-561,2023-02-02,000001,Vente,80000,5244,,LE BOURG,B028,01560,01364,Saint-Jean-sur-Reyssouze,01,,,013640000B0568,,,,,,,,,,,,,0,1,Maison,88,3,S,sols,,,192,5.062205,46.396679
2023-562,2023-01-30,000001,Vente,128000,67,,RUE RONCHAUD,0040,01230,01416,Tenay,01,,,01416000AE0063,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,58,5.509143,45.920586
2023-563,2023-01-26,000001,Vente,112200,7,,RUE DES MARRONNIERS,2610,01000,01053,Bourg-en-Bresse,01,,,01053000AD0739,,,89,27.47,,,,,,,,,1,2,Appartement,28,1,,,,,,5.221309,46.205203
2023-563,2023-01-26,000001,Vente,112200,7,,RUE DES MARRONNIERS,2610,01000,01053,Bourg-en-Bresse,01,,,01053000AD0739,,,157,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.221309,46.205203
2023-564,2023-01-30,000001,Vente,87500,10,,RUE DU CHATEAU,0032,01340,01266,Montrevel-en-Bresse,01,,,01266000AC0061,,,3,46.87,,,,,,,,,1,2,Appartement,45,2,,,,,,5.129029,46.337281
2023-565,2023-01-27,000001,Vente,260000,165,,L ENCLOS DE BIZET,B047,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000C1701,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,799,4.961292,46.119744
2023-566,2023-01-26,000001,Vente,105000,,,BEAUSEJOUR,B001,01200,01033,Valserhône,01,,,01033000AI0044,,,,,,,,,,,,,0,,,,,J,jardins,,,122,5.819566,46.107887
2023-566,2023-01-26,000001,Vente,105000,9,,RUE DE BEAUSEJOUR,0070,01200,01033,Valserhône,01,,,01033000AI0315,,,15,,26,,8,63.4,,,,,3,3,Dépendance,,0,,,,,,5.820059,46.107633
2023-566,2023-01-26,000001,Vente,105000,9,,RUE DE BEAUSEJOUR,0070,01200,01033,Valserhône,01,,,01033000AI0315,,,15,,26,,8,63.4,,,,,3,3,Dépendance,,0,,,,,,5.820059,46.107633
2023-566,2023-01-26,000001,Vente,105000,9,,RUE DE BEAUSEJOUR,0070,01200,01033,Valserhône,01,,,01033000AI0315,,,15,,26,,8,63.4,,,,,3,2,Appartement,64,3,,,,,,5.820059,46.107633
2023-567,2023-01-26,000001,Vente,160000,53,,RUE JEAN MARIE DELORME,0250,01400,01093,Châtillon-sur-Chalaronne,01,,,010930000C1322,,,5,52.92,,,,,,,,,1,2,Appartement,60,2,,,,,,4.957344,46.120993
2023-568,2023-01-26,000001,Vente,379000,,,CURNILLON,B024,01540,01368,Saint-Julien-sur-Veyle,01,,,01368000ZC0293,,,,,,,,,,,,,0,,,,,S,sols,,,9,4.960676,46.210318
2023-568,2023-01-26,000001,Vente,379000,620,,RTE DES VILLIERS,0600,01540,01368,Saint-Julien-sur-Veyle,01,,,01368000ZC0294,,,,,,,,,,,,,0,1,Maison,138,4,S,sols,,,500,4.960835,46.210206
2023-568,2023-01-26,000001,Vente,379000,620,,RTE DES VILLIERS,0600,01540,01368,Saint-Julien-sur-Veyle,01,,,01368000ZC0294,,,,,,,,,,,,,0,1,Maison,138,4,P,prés,,,793,4.960835,46.210206
2023-568,2023-01-26,000001,Vente,379000,,,CURNILLON,B024,01540,01368,Saint-Julien-sur-Veyle,01,,,01368000ZC0297,,,,,,,,,,,,,0,,,,,P,prés,,,542,4.960922,46.21005
2023-569,2023-01-04,000001,Vente,212000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,717,,737,,,,,,,,2,2,Appartement,77,3,,,,,,6.047194,46.323864
2023-569,2023-01-04,000001,Vente,212000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1086,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2023-569,2023-01-04,000001,Vente,212000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,717,,737,,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
2023-570,2023-01-05,000001,Vente,163294.8,131,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0031,,,102,33.71,169,,229,,,,,,3,4,Local industriel. commercial ou assimilé,34,0,,,,,,6.067248,46.253532
2023-571,2023-01-06,000001,Vente,565000,294,,RTE DE LA MAIRIE,0040,01220,01397,Sauverny,01,,,01397000AB0209,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111483,46.314743
2023-571,2023-01-06,000001,Vente,565000,294,,RTE DE LA MAIRIE,0040,01220,01397,Sauverny,01,,,01397000AB0209,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111483,46.314743
2023-571,2023-01-06,000001,Vente,565000,294,,RTE DE LA MAIRIE,0040,01220,01397,Sauverny,01,,,01397000AB0209,,,4,,,,,,,,,,1,2,Appartement,110,4,,,,,,6.111483,46.314743
2023-572,2023-01-20,000001,Vente,730000,86,,CHE DES HUTINS,0065,01170,01103,Chevry,01,,,011030000B0388,,,,,,,,,,,,,0,1,Maison,133,4,S,sols,,,870,6.052797,46.282702
2023-572,2023-01-20,000001,Vente,730000,86,,CHE DES HUTINS,0065,01170,01103,Chevry,01,,,011030000B0388,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,870,6.052797,46.282702
2023-572,2023-01-20,000001,Vente,730000,,,MARAIS DES FONTAINES,B032,01170,01103,Chevry,01,,,011030000C0383,,,,,,,,,,,,,0,,,,,L,landes,,,183,6.053062,46.282584
2023-572,2023-01-20,000001,Vente,730000,,,MARAIS DES FONTAINES,B032,01170,01103,Chevry,01,,,011030000C0384,,,,,,,,,,,,,0,,,,,L,landes,,,110,6.052966,46.282693
2023-572,2023-01-20,000001,Vente,730000,,,MARAIS DES FONTAINES,B032,01170,01103,Chevry,01,,,011030000C0386,,,,,,,,,,,,,0,,,,,L,landes,,,20,6.052907,46.282867
2023-572,2023-01-20,000001,Vente,730000,,,LES QUEUES,B049,01170,01103,Chevry,01,,,011030000C0409,,,,,,,,,,,,,0,,,,,J,jardins,,,388,6.053112,46.282865
2023-572,2023-01-20,000001,Vente,730000,,,MARAIS DES FONTAINES,B032,01170,01103,Chevry,01,,,011030000C0410,,,,,,,,,,,,,0,,,,,L,landes,,,69,6.053001,46.282831
2023-572,2023-01-20,000001,Vente,730000,,,MARAIS DES FONTAINES,B032,01170,01103,Chevry,01,,,011030000C0411,,,,,,,,,,,,,0,,,,,L,landes,,,6,6.053056,46.282743
2023-572,2023-01-20,000001,Vente,730000,,,MARAIS DES FONTAINES,B032,01170,01103,Chevry,01,,,011030000C0446,,,,,,,,,,,,,0,,,,,L,landes,,,244,6.053164,46.282741
2023-573,2023-01-16,000001,Vente,185000,1438,,GR GRANDE RUE,0200,01700,01249,Miribel,01,,,01249000AE1051,,,4,,,,,,,,,,1,2,Appartement,78,3,,,,,,4.958009,45.82577
2023-574,2023-01-05,000001,Vente,350000,75,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,574,134.68,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,6.047194,46.323864
2023-575,2023-01-16,000001,Vente,42000,5357,,CHE DU GRAND LARGE,0032,01500,01379,Saint-Maurice-de-Rémens,01,,,01379000AO0280,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,2937,5.262601,45.957077
2023-575,2023-01-16,000001,Vente,42000,5357,,CHE DU GRAND LARGE,0032,01500,01379,Saint-Maurice-de-Rémens,01,,,01379000AO0280,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,2937,5.262601,45.957077
2023-575,2023-01-16,000001,Vente,42000,,,LES CARONNIERES,B013,01500,01379,Saint-Maurice-de-Rémens,01,,,01379000AO0282,,,,,,,,,,,,,0,,,,,T,terres,,,15,5.26317,45.956702
2023-575,2023-01-16,000001,Vente,42000,,,LES CARONNIERES,B013,01500,01379,Saint-Maurice-de-Rémens,01,,,01379000AO0285,,,,,,,,,,,,,0,,,,,T,terres,,,311,5.262818,45.956835
2023-576,2023-01-31,000001,Vente,362500,23,B,RUE DE LA CROIX,0030,01500,01089,Château-Gaillard,01,,,01089000ZS0070,,,,,,,,,,,,,0,1,Maison,155,4,S,sols,,,1249,5.302763,45.963776
2023-576,2023-01-31,000001,Vente,362500,,,LES ROUSSES OUEST,B112,01500,01089,Château-Gaillard,01,,,01089000ZS0071,,,,,,,,,,,,,0,,,,,S,sols,,,289,5.302464,45.963403
2023-577,2023-01-20,000001,Vente,241500,348,,AV DESCHAMPS HENRI,0097,01700,01249,Miribel,01,,,01249000AH0500,,,11,74.14,61,,,,,,,,2,3,Dépendance,,0,,,,,,4.96573,45.826893
2023-577,2023-01-20,000001,Vente,241500,348,,AV DESCHAMPS HENRI,0097,01700,01249,Miribel,01,,,01249000AH0500,,,202,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.96573,45.826893
2023-577,2023-01-20,000001,Vente,241500,348,,AV DESCHAMPS HENRI,0097,01700,01249,Miribel,01,,,01249000AH0500,,,11,74.14,61,,,,,,,,2,3,Dépendance,,0,,,,,,4.96573,45.826893
2023-577,2023-01-20,000001,Vente,241500,348,,AV DESCHAMPS HENRI,0097,01700,01249,Miribel,01,,,01249000AH0500,,,11,74.14,61,,,,,,,,2,2,Appartement,75,4,,,,,,4.96573,45.826893
2023-578,2023-01-26,000001,Vente,108000,2,,RUE VICTOR HUGO,0540,01700,01376,Saint-Maurice-de-Beynost,01,,,01376000AD0634,,,,,,,,,,,,,0,1,Maison,50,2,S,sols,,,132,4.981116,45.82856
2023-579,2023-01-19,000001,Vente,50000,,,LES GRANDES COMBES,B043,01700,01043,Beynost,01,,,01043000AN1272,,,5,90.6,,,,,,,,,1,2,Appartement,42,2,,,,,,4.993355,45.822415
2023-580,2023-01-26,000001,Vente,260000,,,LA POTERIE,B077,01200,01033,Valserhône,01,,,010330000F0926,,,,,,,,,,,,,0,,,,,L,landes,,,26652,5.85641,46.095199
